testID,i_YY53,i_OX84,i_WZ23,i_PI79,i_FE86,i_MT80,i_JM82,i_AF64,i_YJ65,i_GI11,i_TW37,i_JF49,i_FO48,i_VN88,i_TJ68,i_QZ64,i_XA12,i_HB29,i_OI90
1460,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,1,0,NA,0
1461,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
1462,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,0,NA,0
1463,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,0,1,NA,0
1464,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1465,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
1466,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,1,1,NA,1
1467,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
1468,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
1469,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
1470,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,1,0,NA,0
1471,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,1,NA,1
1472,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,1,NA,1
1473,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,0,NA,0
1474,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
1475,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
1476,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,0,NA,1
1477,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,1,1,NA,0
1478,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,0,0,NA,0
1479,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
1480,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
1481,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,1,1,NA,0
1482,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,0,NA,1
1483,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,0
1484,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,NA,1
1485,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,0,NA,0
1486,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,0
1487,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,0,NA,1
1488,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,0,NA,1
1489,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
1490,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
1491,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,0,NA,0
1492,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,0
1493,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,0
1494,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,1
1495,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,1,0,NA,0
1496,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,1
1497,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,1,NA,1
1498,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,0
1499,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,1,NA,1
1500,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1501,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,0,NA,0
1502,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1503,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,1,0,NA,0
1504,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,0,NA,1
1505,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1506,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,1,NA,0
1507,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,1,NA,0
1508,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,0,1,NA,1
1509,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
1510,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,NA,1
1511,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1512,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
1513,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0,NA,1
1514,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,1
1515,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,0,1,NA,1
1516,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,1,NA,0
1517,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,1,1,NA,0
1518,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,0,1,NA,1
1519,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,NA,1
1520,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,0
1521,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1522,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,0
1523,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,1,NA,0
1524,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,0
1525,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,1,0,NA,0
1526,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,1,NA,1
1527,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,0,NA,0
1528,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
1529,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,0
1530,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
1531,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0,NA,0
1532,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
1533,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,0,NA,0
1534,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,1
1535,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,1,0,NA,0
1536,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,NA,0
1537,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
1538,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,1,NA,1
1539,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,0
1540,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
1541,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,1,NA,0
1542,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
1543,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,0,NA,1
1544,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,0,NA,1
1545,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,0,NA,1
1546,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
1547,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
1548,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,0
1549,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
1550,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,1,NA,1
1551,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,0
1552,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,1,NA,0
1553,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
1554,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,0,NA,1
1555,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,1,NA,0
1556,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,0
1557,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,0
1558,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,1
1559,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1560,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,0,NA,0
1561,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
1562,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,0
1563,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
1564,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,1,NA,1
1565,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,1,0,NA,1
1566,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,0,NA,1
1567,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,0,0,NA,0
1568,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
1569,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,0,NA,0
1570,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1571,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1572,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,1,NA,1
1573,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,1
1574,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,1
1575,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,1,NA,1
1576,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,1,1,NA,0
1577,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
1578,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,0
1579,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0,NA,0
1580,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
1581,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,1,1,NA,0
1582,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
1583,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,1
1584,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
1585,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,1
1586,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,1,NA,1
1587,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,1,NA,1
1588,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,1,NA,0
1589,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
1590,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
1591,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1592,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
1593,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,0,NA,0
1594,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,0
1595,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
1596,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,0
1597,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,1
1598,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,0
1599,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,1
1600,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,1,NA,1
1601,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,0,NA,0
1602,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,0
1603,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1604,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,1,NA,1
1605,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,0,NA,0
1606,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
1607,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
1608,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,1
1609,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,0,NA,0
1610,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1611,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,0,0,NA,0
1612,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,0,0,NA,0
1613,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,1,0,NA,0
1614,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,1,0,NA,0
1615,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,0,NA,0
1616,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,1,0,NA,0
1617,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
1618,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1619,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,1,0,NA,0
1620,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1621,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,0
1622,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1623,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,1,NA,1
1624,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,0
1625,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1626,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,0,NA,0
1627,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,1,0,NA,1
1628,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,0,NA,0
1629,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,1,0,NA,0
1630,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,0
1631,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,0
1632,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,1,NA,0
1633,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,1,NA,1
1634,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
1635,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,1
1636,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,0,0,NA,0
1637,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,0,NA,0
1638,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,0
1639,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,1,1,NA,1
1640,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0,NA,1
1641,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,1,0,NA,1
1642,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
1643,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,1,NA,1
1644,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,0,NA,0
1645,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1646,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,0,NA,0
1647,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,1,0,NA,1
1648,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
1649,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,1,1,NA,0
1650,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,1,NA,0
1651,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,0
1652,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,0
1653,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
1654,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,0,NA,1
1655,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,0
1656,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,0
1657,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,1,NA,1
1658,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,1,NA,1
1659,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1660,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,1,NA,1
1661,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,0,NA,0
1662,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,0,NA,0
1663,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
1664,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,1,0,NA,0
1665,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,0
1666,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
1667,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
1668,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,1,0,NA,0
1669,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,0,NA,0
1670,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,0,0,NA,1
1671,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
1672,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
1673,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,1
1674,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,0,NA,0
1675,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,1,1,NA,1
1676,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,NA,0
1677,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,1,NA,0
1678,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0,NA,0
1679,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,1,1,NA,0
1680,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,0,NA,0
1681,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,0,NA,1
1682,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1683,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
1684,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,0,NA,1
1685,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,0
1686,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,1,NA,0
1687,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,0
1688,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,0,NA,1
1689,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,0,NA,0
1690,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1691,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
1692,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1693,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,1
1694,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,0
1695,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,1
1696,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,1,NA,0
1697,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1698,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,1,NA,0
1699,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,NA,1
1700,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
1701,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,0
1702,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,1,NA,1
1703,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,1,0,NA,1
1704,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,0,0,NA,0
1705,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,1,0,NA,0
1706,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,0
1707,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
1708,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,0
1709,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,0,NA,1
1710,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,0
1711,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,1
1712,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,0,0,NA,0
1713,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,0,1,NA,0
1714,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
1715,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,0,NA,0
1716,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,0,NA,0
1717,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,0,NA,1
1718,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,0,NA,0
1719,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
1720,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,0,NA,0
1721,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
1722,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,NA,0
1723,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,0
1724,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,0,NA,1
1725,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,0,NA,0
